     4
 2017  9  1  3.00  1000001    419756.2   4407367.0  3387.0    15.78    36.34     2.78   297.06     0.064
 2017  9  1  3.00  1000002    430455.5   4407262.5  3360.0    15.82    36.54     2.13   324.96     0.137
 2017  9  1  3.00  1000003    419901.7   4421241.0  2939.6    18.72    36.46     3.44   293.56     0.079
 2017  9  1  3.00  1000004    430581.6   4421136.5  2741.4    19.92    36.77     2.96   302.96     0.147
     4
 2017  9  1  6.00  1000001    419756.2   4407367.0  3387.0    15.23    37.05     3.46   288.70     0.348
 2017  9  1  6.00  1000002    430455.5   4407262.5  3360.0    15.22    38.01     2.58   293.15     0.895
 2017  9  1  6.00  1000003    419901.7   4421241.0  2939.6    18.19    36.95     4.16   289.61     0.291
 2017  9  1  6.00  1000004    430581.6   4421136.5  2741.4    19.33    37.79     3.70   290.59     0.556
     4
 2017  9  1  9.00  1000001    419756.2   4407367.0  3387.0    11.88    44.54     3.37   290.75     0.046
 2017  9  1  9.00  1000002    430455.5   4407262.5  3360.0    11.96    45.43     3.15   290.22     0.046
 2017  9  1  9.00  1000003    419901.7   4421241.0  2939.6    14.80    44.54     3.78   294.05     0.011
 2017  9  1  9.00  1000004    430581.6   4421136.5  2741.4    15.99    45.44     3.75   293.26     0.010
     4
 2017  9  1 12.00  1000001    419756.2   4407367.0  3387.0     7.47    58.00     2.65   265.89     1.641
 2017  9  1 12.00  1000002    430455.5   4407262.5  3360.0     7.69    58.72     2.23   257.83     1.783
 2017  9  1 12.00  1000003    419901.7   4421241.0  2939.6    10.34    58.07     2.73   285.80     0.900
 2017  9  1 12.00  1000004    430581.6   4421136.5  2741.4    11.63    58.87     2.57   279.19     0.924
     4
 2017  9  1 15.00  1000001    419756.2   4407367.0  3387.0     6.52    61.78     3.29   248.77     0.000
 2017  9  1 15.00  1000002    430455.5   4407262.5  3360.0     6.68    62.74     2.76   229.60     0.000
 2017  9  1 15.00  1000003    419901.7   4421241.0  2939.6     9.44    61.48     2.94   268.44     0.000
 2017  9  1 15.00  1000004    430581.6   4421136.5  2741.4    10.73    62.14     2.69   258.72     0.000
     4
 2017  9  1 18.00  1000001    419756.2   4407367.0  3387.0     6.30    65.03     3.86   270.74     0.019
 2017  9  1 18.00  1000002    430455.5   4407262.5  3360.0     6.20    66.97     3.63   270.68     0.018
 2017  9  1 18.00  1000003    419901.7   4421241.0  2939.6     9.38    64.14     3.41   274.32     0.000
 2017  9  1 18.00  1000004    430581.6   4421136.5  2741.4    10.56    65.24     3.57   276.93     0.000
     4
 2017  9  1 21.00  1000001    419756.2   4407367.0  3387.0     6.87    65.43     4.28   302.38     0.064
 2017  9  1 21.00  1000002    430455.5   4407262.5  3360.0     6.88    67.39     4.68   307.16     0.083
 2017  9  1 21.00  1000003    419901.7   4421241.0  2939.6     9.90    64.42     3.74   299.58     0.083
 2017  9  1 21.00  1000004    430581.6   4421136.5  2741.4    11.14    65.39     4.64   303.21     0.062
     4
 2017  9  2  0.00  1000001    419756.2   4407367.0  3387.0     9.92    57.36     6.12   315.49     0.325
 2017  9  2  0.00  1000002    430455.5   4407262.5  3360.0    10.20    57.84     6.65   316.42     0.253
 2017  9  2  0.00  1000003    419901.7   4421241.0  2939.6    12.86    56.84     5.51   312.79     0.422
