-3386308.14      -3399021.48
-3308959.70      -3430526.58
-3231318.20      -3461302.36
-3153390.50      -3491346.09
-3075183.52      -3520655.13
-2996704.17      -3549226.86
-2917959.41      -3577058.76
-2838956.21      -3604148.37
-2759701.58      -3630493.28
-2680202.52      -3656091.17
-2600466.08      -3680939.76
-2520499.33      -3705036.85
-2440309.34      -3728380.32
-2359903.22      -3750968.09
-2279288.08      -3772798.16
-2198471.08      -3793868.60
-2117459.36      -3814177.54
-2036260.10      -3833723.18
-1954880.50      -3852503.80
-1873327.75      -3870517.73
-1791609.09      -3887763.37
-1709731.75      -3904239.20
-1627702.98      -3919943.75
-1545530.05      -3934875.64
-1463220.24      -3949033.55
-1380780.83      -3962416.21
-1298219.13      -3975022.45
-1215542.45      -3986851.15
-1132758.11      -3997901.26
-1049873.44      -4008171.80
-966895.79      -4017661.86
-883832.50      -4026370.61
-800690.94      -4034297.26
-717478.46      -4041441.12
-634202.43      -4047801.56
-550870.23      -4053378.01
-467489.25      -4058169.98
-384066.86      -4062177.04
-300610.45      -4065398.84
-217127.42      -4067835.10
-133625.16      -4069485.59
-50111.06      -4070350.18
33407.47      -4070428.78
116923.05      -4069721.38
200428.27      -4068228.06
283915.74      -4065948.95
367378.06      -4062884.23
450807.85      -4059034.20
534197.70      -4054399.18
617540.25      -4048979.59
700828.10      -4042775.90
784053.88      -4035788.68
867210.22      -4028018.53
950289.75      -4019466.14
1033285.11      -4010132.28
1116188.96      -4000017.76
1198993.96      -3989123.49
1281692.76      -3977450.43
1364278.04      -3964999.61
1446742.49      -3951772.14
1529078.81      -3937769.18
1611279.70      -3922991.99
1693337.88      -3907441.86
1775246.08      -3891120.17
1856997.06      -3874028.37
1938583.57      -3856167.97
2019998.38      -3837540.56
2101234.28      -3818147.79
2182284.08      -3797991.36
2263140.60      -3777073.08
2343796.68      -3755394.78
2424245.18      -3732958.39
2504478.96      -3709765.91
2584490.93      -3685819.37
2664274.00      -3661120.90
2743821.10      -3635672.70
2823125.18      -3609477.00
2902179.22      -3582536.14
2980976.23      -3554852.51
3059509.21      -3526428.54
3137771.22      -3497266.76
3215755.33      -3467369.75
3293454.62      -3436740.17
3370862.22      -3405380.71
3447971.27      -3373294.17
3524774.94      -3340483.38
3601266.43      -3306951.25
3677438.96      -3272700.74
3753285.79      -3237734.89
3828800.20      -3202056.81
3903975.50      -3165669.64
3978805.03      -3128576.61
4053282.17      -3090781.01
4127400.32      -3052286.18
4201152.92      -3013095.54
4274533.42      -2973212.54
4347535.34      -2932640.74
4420152.21      -2891383.71
4492377.60      -2849445.12
4564205.10      -2806828.68
4635628.37      -2763538.16
4706641.06      -2719577.39
4777236.90      -2674950.28
4847409.63      -2629660.76
4917153.03      -2583712.87
4986460.94      -2537110.65
5055327.20      -2489858.25
5123745.72      -2441959.84
5191710.45      -2393419.67
5259215.35      -2344242.04
5326254.46      -2294431.30
5392821.83      -2243991.86
5458911.58      -2192928.20
5524517.84      -2141244.83
5589634.80      -2088946.34
5654256.70      -2036037.34
5718377.82      -1982522.54
5781992.47      -1928406.67
5845095.02      -1873694.51
5907679.89      -1818390.93
5969741.53      -1762500.81
6031274.44      -1706029.11
6092273.17      -1648980.83
6152732.32      -1591361.02
6212646.54      -1533174.78
6272010.51      -1474427.27
6330818.99      -1415123.69
6389066.77      -1355269.29
6446748.67      -1294869.38
6503859.60      -1233929.30
6560394.50      -1172454.45
6616348.36      -1110450.28
6671716.22      -1047922.27
6726493.19      -984875.97
6780674.40      -921316.96
6834255.06      -857250.87
6887230.43      -792683.36
6939595.81      -727620.17
6991346.56      -662067.06
7042478.11      -596029.82
7092985.92      -529514.31
7142865.52      -462526.42
7192112.49      -395072.08
7240722.47      -327157.27
7288691.15      -258788.00
7336014.30      -189970.33
7382687.70      -120710.35
7428707.24      -51014.20
7474068.84      19111.96
7518768.47      89661.90
7562802.18      160629.39
7606166.07      232008.13
7648856.29      303791.81
7690869.08      375974.06
7732200.70      448548.50
7772847.50      521508.69
7812805.87      594848.18
7852072.28      668560.46
7890643.25      742639.02
7928515.36      817077.28
7965685.26      891868.66
8002149.65      967006.53
8037905.32      1042484.24
8072949.08      1118295.10
8107277.84      1194432.40
8140888.55      1270889.39
8173778.24      1347659.30
8205944.00      1424735.34
8237382.98      1502110.68
8268092.39      1579778.46
8298069.51      1657731.80
8327311.69      1735963.81
8355816.34      1814467.54
8383580.94      1893236.06
8410603.01      1972262.38
8436880.18      2051539.50
8462410.11      2131060.41
8487190.54      2210818.05
8511219.28      2290805.37
8534494.20      2371015.29
8557013.24      2451440.68
8578774.41      2532074.45
8599775.77      2612909.43
8620015.46      2693938.48
8639491.70      2775154.41
8658202.76      2856550.04
8676146.98      2938118.15
8693322.77      3019851.52
8709728.62      3101742.91
8725363.06      3183785.07
8740224.71      3265970.73
8754312.27      3348292.62
8767624.47      3430743.43
8780160.14      3513315.88
8791918.17      3596002.64
8802897.52      3678796.39
8813097.22      3761689.81
8822516.36      3844675.54
8831154.11      3927746.24
8839009.70      4010894.55
8846082.44      4094113.10
8852371.70      4177394.54
8857876.93      4260731.47
8862597.63      4344116.52
8866533.40      4427542.30
8869683.87      4511001.43
8872048.77      4594486.52
8873627.90      4677990.16
8874421.11      4761504.96
8874428.33      4845023.53
8873649.56      4928538.47
8872084.87      5012042.39
8869734.40      5095527.88
8866598.35      5178987.55
8862677.01      5262414.02
8857970.72      5345799.88
8852479.90      5429137.76
8846205.04      5512420.28
8839146.68      5595640.06
8831305.47      5678789.73
8822682.08      5761861.92
8813277.29      5844849.28
8803091.92      5927744.45
8792126.88      6010540.10
8780383.14      6093228.89
8767861.75      6175803.51
8754563.80      6258256.62
8740490.48      6340580.94
8725643.03      6422769.17
8710022.77      6504814.03
8693631.09      6586708.26
8676469.43      6668444.60
8658539.31      6750015.81
8639842.32      6831414.67
8620380.12      6912633.97
8600154.43      6993666.52
8579167.05      7074505.13
8557419.83      7155142.65
8534914.69      7235571.94
8511653.64      7315785.88
8487638.72      7395777.35
8462872.08      7475539.28
8437355.90      7555064.59
8411092.44      7634346.26
8384084.02      7713377.25
8356333.05      7792150.56
8327841.97      7870659.23
8298613.32      7948896.29
8268649.67      8026854.81
8237953.69      8104527.90
8206528.09      8181908.67
8174375.65      8258990.27
8141499.23      8335765.87
8107901.73      8412228.67
8073586.14      8488371.90
8038555.48      8564188.82
8002812.87      8639672.71
7966361.46      8714816.88
7929204.49      8789614.68
7891345.25      8864059.49
7852787.09      8938144.71
7813533.43      9011863.79
7773587.73      9085210.18
7732953.55      9158177.40
7691634.48      9230758.98
7649634.17      9302948.49
7606956.35      9374739.55
7563604.81      9446125.79
7519583.36      9517100.89
7474895.93      9587658.56
7429546.46      9657792.55
7383538.97      9727496.66
7336877.54      9796764.71
7289566.29      9865590.56
7241609.43      9933968.12
7193011.19      10001891.34
7143775.88      10069354.19
7093907.86      10136350.70
7043411.55      10202874.94
6992291.42      10268921.01
6940552.00      10334483.08
6888197.87      10399555.32
6835233.67      10464131.98
6781664.08      10528207.33
6727493.86      10591775.71
6672727.79      10654831.48
6617370.74      10717369.06
6561427.60      10779382.90
6504903.33      10840867.53
6447802.94      10901817.48
6390131.48      10962227.36
6331894.05      11022091.83
6273095.83      11081405.57
6213742.01      11140163.35
6153837.85      11198359.94
6093388.66      11255990.20
6032399.79      11313049.03
5970876.64      11369531.37
5908824.67      11425432.21
5846249.37      11480746.61
5783156.27      11535469.67
5719550.98      11589596.54
5655439.11      11643122.43
5590826.36      11696042.60
5525718.44      11748352.35
5460121.11      11800047.06
5394040.20      11851122.15
5327481.55      11901573.09
5260451.05      11951395.42
5192954.65      12000584.72
5124998.32      12049136.64
5056588.08      12097046.87
4987729.98      12144311.18
4918430.14      12190925.38
4848694.68      12236885.33
4778529.78      12282186.97
4707941.66      12326826.29
4636936.56      12370799.33
4565520.78      12414102.20
4493700.65      12456731.06
4421482.51      12498682.14
4348872.78      12539951.72
4275877.87      12580536.14
4202504.26      12620431.82
4128758.44      12659635.22
4054646.95      12698142.86
3980176.35      12735951.33
3905353.23      12773057.30
3830184.22      12809457.46
3754675.98      12845148.60
-3739534.21      12852201.47
-3815109.50      12816652.51
-3890346.88      12780393.90
-3965239.71      12743428.83
-4039781.35      12705760.59
-4113965.19      12667392.51
-4187784.67      12628327.99
-4261233.24      12588570.49
-4334304.40      12548123.53
-4406991.69      12506990.69
-4479288.66      12465175.62
-4551188.90      12422682.02
-4622686.06      12379513.64
-4693773.79      12335674.33
-4764445.81      12291167.95
-4834695.85      12245998.45
-4904517.70      12200169.84
-4973905.16      12153686.16
-5042852.09      12106551.54
-5111352.39      12058770.16
-5179399.98      12010346.23
-5246988.85      11961284.06
-5314113.01      11911587.99
-5380766.50      11861262.41
-5446943.43      11810311.79
-5512637.94      11758740.64
-5577844.20      11706553.53
-5642556.45      11653755.07
-5706768.95      11600349.95
-5770476.01      11546342.90
-5833671.99      11491738.69
-5896351.30      11436542.17
-5958508.38      11380758.22
-6020137.73      11324391.78
-6081233.89      11267447.85
-6141791.44      11209931.46
-6201805.03      11151847.73
-6261269.34      11093201.77
-6320179.11      11033998.80
-6378529.10      10974244.06
-6436314.17      10913942.83
-6493529.18      10853100.46
-6550169.08      10791722.34
-6606228.84      10729813.90
-6661703.51      10667380.63
-6716588.16      10604428.05
-6770877.93      10540961.75
-6824568.03      10476987.34
-6877653.69      10412510.48
-6930130.21      10347536.90
-6981992.94      10282072.33
-7033237.29      10216122.59
-7083858.72      10149693.52
-7133852.75      10082790.99
-7183214.95      10015420.93
-7231940.95      9947589.31
-7280026.44      9879302.13
-7327467.14      9810565.45
-7374258.87      9741385.35
-7420397.47      9671767.96
-7465878.87      9601719.45
-7510699.03      9531246.01
-7554853.98      9460353.90
-7598339.82      9389049.38
-7641152.69      9317338.79
-7683288.80      9245228.45
-7724744.41      9172724.77
-7765515.86      9099834.16
-7805599.54      9026563.09
-7844991.89      8952918.03
-7883689.43      8878905.51
-7921688.72      8804532.10
-7958986.41      8729804.36
-7995579.19      8654728.93
-8031463.82      8579312.45
-8066637.11      8503561.60
-8101095.97      8427483.10
-8134837.32      8351083.67
-8167858.19      8274370.09
-8200155.66      8197349.14
-8231726.85      8120027.66
-8262568.97      8042412.49
-8292679.30      7964510.50
-8322055.16      7886328.59
-8350693.96      7807873.69
-8378593.15      7729152.75
-8405750.27      7650172.74
-8432162.91      7570940.64
-8457828.73      7491463.49
-8482745.46      7411748.32
-8506910.90      7331802.19
-8530322.89      7251632.18
-8552979.37      7171245.40
-8574878.33      7090648.95
-8596017.83      7009849.98
-8616396.01      6928855.65
-8636011.04      6847673.13
-8654861.21      6766309.60
-8672944.83      6684772.28
-8690260.31      6603068.39
-8706806.11      6521205.16
-8722580.76      6439189.85
-8737582.88      6357029.71
-8751811.13      6274732.02
-8765264.24      6192304.08
-8777941.04      6109753.19
-8789840.40      6027086.64
-8800961.25      5944311.78
-8811302.63      5861435.92
-8820863.61      5778466.41
-8829643.34      5695410.60
-8837641.05      5612275.84
-8844856.03      5529069.49
-8851287.64      5445798.93
-8856935.31      5362471.53
-8861798.54      5279094.67
-8865876.90      5195675.74
-8869170.02      5112222.11
-8871677.63      5028741.20
-8873399.49      4945240.38
-8874335.45      4861727.05
-8874485.43      4778208.61
-8873849.42      4694692.46
-8872427.47      4611186.00
-8870219.70      4527696.61
-8867226.32      4444231.70
-8863447.59      4360798.65
-8858883.85      4277404.87
