-1537239.47      2926208.92
-1524137.36      2924201.37
-1511041.52      2922208.47
-1497951.89      2920230.19
-1484868.43      2918266.48
-1471791.11      2916317.31
-1458719.89      2914382.63
-1445654.72      2912462.40
-1432595.56      2910556.59
-1419542.38      2908665.16
-1406495.13      2906788.06
-1393453.78      2904925.26
-1380418.27      2903076.73
-1367388.58      2901242.41
-1354364.66      2899422.29
-1341346.47      2897616.31
-1328333.97      2895824.45
-1315327.12      2894046.66
-1302325.88      2892282.92
-1289330.20      2890533.17
-1276340.06      2888797.40
-1263355.41      2887075.57
-1250376.20      2885367.63
-1237402.41      2883673.56
-1224433.97      2881993.32
-1211470.87      2880326.88
-1198513.06      2878674.20
-1185560.49      2877035.25
-1172613.12      2875410.00
-1159670.93      2873798.41
-1146733.86      2872200.46
-1133801.87      2870616.11
-1120874.94      2869045.33
-1107953.00      2867488.09
-1095036.04      2865944.36
-1082124.00      2864414.10
-1069216.84      2862897.28
-1056314.53      2861393.89
-1043417.02      2859903.88
-1030524.28      2858427.22
-1017636.26      2856963.89
-1004752.93      2855513.86
-991874.25      2854077.10
-979000.16      2852653.58
-966130.65      2851243.27
-953265.66      2849846.15
-940405.15      2848462.18
-927549.09      2847091.34
-914697.43      2845733.61
-901850.14      2844388.95
-889007.18      2843057.34
-876168.50      2841738.75
-863334.06      2840433.17
-850503.84      2839140.55
-837677.78      2837860.88
-824855.84      2836594.13
-812037.99      2835340.27
-799224.19      2834099.29
-786414.39      2832871.16
-773608.57      2831655.85
-760806.67      2830453.34
-748008.65      2829263.60
-735214.49      2828086.62
-722424.13      2826922.37
-709637.55      2825770.82
-696854.69      2824631.96
-684075.52      2823505.77
-671300.01      2822392.21
-658528.10      2821291.27
-645759.76      2820202.93
-632994.96      2819127.17
-620233.65      2818063.96
-607475.79      2817013.29
-594721.34      2815975.13
-581970.26      2814949.47
-569222.52      2813936.28
-556478.08      2812935.54
-543736.89      2811947.25
-530998.91      2810971.37
-518264.11      2810007.88
-505532.45      2809056.78
-492803.88      2808118.03
-480078.38      2807191.63
-467355.89      2806277.56
-454636.38      2805375.79
-441919.81      2804486.31
-429206.14      2803609.11
-416495.33      2802744.16
-403787.35      2801891.45
-391082.15      2801050.96
-378379.69      2800222.68
-365679.93      2799406.59
-352982.84      2798602.67
-340288.38      2797810.92
-327596.50      2797031.31
-314907.17      2796263.83
-302220.35      2795508.46
-289536.00      2794765.19
-276854.08      2794034.02
-264174.55      2793314.91
-251497.37      2792607.86
-238822.50      2791912.86
-226149.91      2791229.89
-213479.55      2790558.93
-200811.39      2789899.99
-188145.38      2789253.03
-175481.49      2788618.06
-162819.68      2787995.06
-150159.90      2787384.01
-137502.13      2786784.91
-124846.32      2786197.74
-112192.43      2785622.50
-99540.42      2785059.17
-86890.26      2784507.74
-74241.90      2783968.20
-61595.31      2783440.54
-48950.45      2782924.75
-36307.27      2782420.82
-23665.75      2781928.74
-11025.83      2781448.51
1612.51      2780980.10
14249.33      2780523.52
26884.64      2780078.76
39518.51      2779645.80
52150.96      2779224.64
64782.03      2778815.27
77411.76      2778417.68
90040.19      2778031.87
102667.37      2777657.83
115293.32      2777295.54
127918.09      2776945.01
140541.71      2776606.23
153164.23      2776279.19
165785.68      2775963.88
178406.11      2775660.31
191025.55      2775368.45
203644.04      2775088.31
216261.61      2774819.89
228878.32      2774563.17
241494.19      2774318.15
254109.27      2774084.83
266723.59      2773863.21
279337.19      2773653.27
291950.12      2773455.02
304562.41      2773268.45
317174.09      2773093.56
329785.22      2772930.34
342395.82      2772778.79
355005.94      2772638.91
367615.61      2772510.70
380224.87      2772394.15
392833.77      2772289.26
405442.33      2772196.03
418050.61      2772114.46
430658.64      2772044.55
443266.45      2771986.29
455874.08      2771939.68
468481.59      2771904.72
481088.99      2771881.42
493696.34      2771869.77
506303.66      2771869.77
518911.01      2771881.42
531518.41      2771904.72
544125.92      2771939.68
556733.55      2771986.29
569341.36      2772044.55
581949.39      2772114.46
594557.67      2772196.03
607166.23      2772289.26
619775.13      2772394.15
632384.39      2772510.70
644994.06      2772638.91
657604.18      2772778.79
670214.78      2772930.34
682825.91      2773093.56
695437.59      2773268.45
708049.88      2773455.02
720662.81      2773653.27
733276.41      2773863.21
745890.73      2774084.83
758505.81      2774318.15
771121.68      2774563.17
783738.39      2774819.89
796355.96      2775088.31
808974.45      2775368.45
821593.89      2775660.31
834214.32      2775963.88
846835.77      2776279.19
859458.29      2776606.23
872081.91      2776945.01
884706.68      2777295.54
897332.63      2777657.83
909959.81      2778031.87
922588.24      2778417.68
935217.97      2778815.27
947849.04      2779224.64
960481.49      2779645.80
973115.36      2780078.76
985750.67      2780523.52
998387.49      2780980.10
1011025.83      2781448.51
1023665.75      2781928.74
1036307.27      2782420.82
1048950.45      2782924.75
1061595.31      2783440.54
1074241.90      2783968.20
1086890.26      2784507.74
1099540.42      2785059.17
1112192.43      2785622.50
1124846.32      2786197.74
1137502.13      2786784.91
1150159.90      2787384.01
1162819.68      2787995.06
1175481.49      2788618.06
1188145.38      2789253.03
1200811.39      2789899.99
1213479.55      2790558.93
1226149.91      2791229.89
1238822.50      2791912.86
1251497.37      2792607.86
1264174.55      2793314.91
1276854.08      2794034.02
1289536.00      2794765.19
1302220.35      2795508.46
1314907.17      2796263.83
1327596.50      2797031.31
1340288.38      2797810.92
1352982.84      2798602.67
1365679.93      2799406.59
1378379.69      2800222.68
1391082.15      2801050.96
1403787.35      2801891.45
1416495.33      2802744.16
1429206.14      2803609.11
1441919.81      2804486.31
1454636.38      2805375.79
1467355.89      2806277.56
1480078.38      2807191.63
1492803.88      2808118.03
1505532.45      2809056.78
1518264.11      2810007.88
1530998.91      2810971.37
1543736.89      2811947.25
1556478.08      2812935.54
1569222.52      2813936.28
1581970.26      2814949.47
1594721.34      2815975.13
1607475.79      2817013.29
1620233.65      2818063.96
1632994.96      2819127.17
1645759.76      2820202.93
1658528.10      2821291.27
1671300.01      2822392.21
1684075.52      2823505.77
1696854.69      2824631.96
1709637.55      2825770.82
1722424.13      2826922.37
1735214.49      2828086.62
1748008.65      2829263.60
1760806.67      2830453.34
1773608.57      2831655.85
1786414.39      2832871.16
1799224.19      2834099.29
1812037.99      2835340.27
1824855.84      2836594.13
1837677.78      2837860.88
1850503.84      2839140.55
1863334.06      2840433.17
1876168.50      2841738.75
1889007.18      2843057.34
1901850.14      2844388.95
1914697.43      2845733.61
1927549.09      2847091.34
1940405.15      2848462.18
1953265.66      2849846.15
1966130.65      2851243.27
1979000.16      2852653.58
1991874.25      2854077.10
2004752.93      2855513.86
2017636.26      2856963.89
2030524.28      2858427.22
2043417.02      2859903.88
2056314.53      2861393.89
